id,item,related,confidence,lift
951,cooking-oils,"bread-and-cake,frozen-foods",0.510460251,1.109675339
953,cooking-oils,"bread-and-cake,margarine",0.510460251,1.28967183
956,cooking-oils,"bread-and-cake,tissues-paper-prd",0.5041841,1.314003182
955,cooking-oils,"bread-and-cake,sauces-gravy-pkle",0.5,1.352631579
176,cough-cold-pain,bread-and-cake,0.79281768,1.101704592
38,cough-cold-pain,baking-needs,0.701657459,1.16131213
342,cough-cold-pain,fruit,0.679558011,1.061680297
122,cough-cold-pain,biscuits,0.662983425,1.177788528
345,cough-cold-pain,vegetables,0.660220994,1.031469882
343,cough-cold-pain,milk-cream,0.654696133,1.030845578
341,cough-cold-pain,frozen-foods,0.649171271,1.105694513
344,cough-cold-pain,tissues-paper-prd,0.640883978,1.320004133
177,dairy-foods,bread-and-cake,0.790767386,1.098855491
347,dairy-foods,fruit,0.723021583,1.129583871
354,dairy-foods,vegetables,0.705035971,1.10148477
350,dairy-foods,milk-cream,0.683453237,1.076124805
39,dairy-foods,baking-needs,0.674460432,1.116298375
346,dairy-foods,frozen-foods,0.662470024,1.128345483
123,dairy-foods,biscuits,0.658273381,1.169421145
351,dairy-foods,party-snack-foods,0.62470024,1.240817222
348,dairy-foods,juice-sat-cord-ms,0.604916067,1.136613211
959,dairy-foods,"bread-and-cake,fruit",0.591726619,1.177851695
962,dairy-foods,"bread-and-cake,vegetables",0.579136691,1.165833913
1140,dairy-foods,"fruit,vegetables",0.567745803,1.190028132
960,dairy-foods,"bread-and-cake,milk-cream",0.564148681,1.11718827
349,dairy-foods,margarine,0.56294964,1.138201502
696,dairy-foods,"baking-needs,bread-and-cake",0.558752998,1.17973134
352,dairy-foods,sauces-gravy-pkle,0.552158273,1.160510755
839,dairy-foods,"biscuits,bread-and-cake",0.549760192,1.221513279
353,dairy-foods,tissues-paper-prd,0.54616307,1.124911113
958,dairy-foods,"bread-and-cake,frozen-foods",0.545563549,1.185985422
1139,dairy-foods,"fruit,milk-cream",0.51558753,1.170892447
883,dairy-foods,"biscuits,fruit",0.505395683,1.273398928
961,dairy-foods,"bread-and-cake,party-snack-foods",0.504196643,1.290765727
1141,dairy-foods,"milk-cream,vegetables",0.502398082,1.147700506
178,dental-needs,bread-and-cake,0.779135338,1.082691522
40,dental-needs,baking-needs,0.718045113,1.18843531
355,dental-needs,frozen-foods,0.694548872,1.182983462
124,dental-needs,biscuits,0.678571429,1.205480579
363,dental-needs,vegetables,0.671052632,1.048392257
356,dental-needs,fruit,0.670112782,1.046923921
362,dental-needs,tissues-paper-prd,0.648496241,1.335682818
359,dental-needs,milk-cream,0.644736842,1.015164272
357,dental-needs,juice-sat-cord-ms,0.612781955,1.151392901
360,dental-needs,party-snack-foods,0.605263158,1.20221012
358,dental-needs,margarine,0.587406015,1.1876487
361,dental-needs,sauces-gravy-pkle,0.585526316,1.23064277
697,dental-needs,"baking-needs,bread-and-cake",0.578947368,1.222369022
963,dental-needs,"bread-and-cake,frozen-foods",0.561090226,1.219738432
840,dental-needs,"biscuits,bread-and-cake",0.560150376,1.24459925
967,dental-needs,"bread-and-cake,vegetables",0.554511278,1.116261607
964,dental-needs,"bread-and-cake,fruit",0.545112782,1.085065288
759,dental-needs,"baking-needs,frozen-foods",0.536654135,1.352894839
965,dental-needs,"bread-and-cake,milk-cream",0.536654135,1.062740595
679,dental-needs,"baking-needs,biscuits",0.526315789,1.380236305
884,dental-needs,"biscuits,frozen-foods",0.526315789,1.345902069
230,dental-needs,breakfast-food,0.515037594,1.280260027
966,dental-needs,"bread-and-cake,tissues-paper-prd",0.515037594,1.342289527
761,dental-needs,"baking-needs,vegetables",0.510338346,1.211300763
1142,dental-needs,"fruit,vegetables",0.510338346,1.069698771
760,dental-needs,"baking-needs,tissues-paper-prd",0.502819549,1.4787306
279,dental-needs,cheese,0.501879699,1.236259579
179,deod-disinfectant,bread-and-cake,0.746701847,1.037621731
370,deod-disinfectant,vegetables,0.704485488,1.100624744
365,deod-disinfectant,fruit,0.683377309,1.067647224
41,deod-disinfectant,baking-needs,0.680738786,1.126689669
364,deod-disinfectant,frozen-foods,0.670184697,1.141485422
369,deod-disinfectant,tissues-paper-prd,0.662269129,1.364050308
125,deod-disinfectant,biscuits,0.65171504,1.157770266
367,deod-disinfectant,margarine,0.625329815,1.264325055
366,deod-disinfectant,juice-sat-cord-ms,0.612137203,1.150181439
368,deod-disinfectant,sauces-gravy-pkle,0.612137203,1.286572786
180,deodorants-soap,bread-and-cake,0.782003711,1.08667743
379,deodorants-soap,vegetables,0.703153989,1.09854453
42,deodorants-soap,baking-needs,0.702226345,1.162253693
372,deodorants-soap,fruit,0.682745826,1.066660652
371,deodorants-soap,frozen-foods,0.681818182,1.16130004
375,deodorants-soap,milk-cream,0.662337662,1.042877477
378,deodorants-soap,tissues-paper-prd,0.661410019,1.362280831
126,deodorants-soap,biscuits,0.658627087,1.170049503
374,deodorants-soap,margarine,0.607606679,1.228491476
373,deodorants-soap,juice-sat-cord-ms,0.594619666,1.117266684
377,deodorants-soap,sauces-gravy-pkle,0.594619666,1.249754918
698,deodorants-soap,"baking-needs,bread-and-cake",0.581632653,1.228038637
972,deodorants-soap,"bread-and-cake,vegetables",0.573283859,1.154051841
376,deodorants-soap,party-snack-foods,0.566790353,1.125793118
969,deodorants-soap,"bread-and-cake,fruit",0.566790353,1.12821522
968,deodorants-soap,"bread-and-cake,frozen-foods",0.562152134,1.222046884
970,deodorants-soap,"bread-and-cake,milk-cream",0.562152134,1.113234491
841,deodorants-soap,"biscuits,bread-and-cake",0.548237477,1.218129956
971,deodorants-soap,"bread-and-cake,tissues-paper-prd",0.536178108,1.397385874
1144,deodorants-soap,"fruit,vegetables",0.53432282,1.11997162
763,deodorants-soap,"baking-needs,vegetables",0.521335807,1.237403511
762,deodorants-soap,"baking-needs,frozen-foods",0.515769944,1.300246192
1143,deodorants-soap,"frozen-foods,vegetables",0.503710575,1.23813237
181,dishcloths-scour,bread-and-cake,0.812154696,1.128575435
43,dishcloths-scour,baking-needs,0.73480663,1.21617727
127,dishcloths-scour,biscuits,0.70441989,1.251400311
381,dishcloths-scour,fruit,0.698895028,1.091890712
383,dishcloths-scour,vegetables,0.696132597,1.087574938
380,dishcloths-scour,frozen-foods,0.687845304,1.171565676
382,dishcloths-scour,tissues-paper-prd,0.668508287,1.376900862
182,electrical,bread-and-cake,0.747081712,1.038149594
44,electrical,baking-needs,0.678988327,1.123792487
385,electrical,fruit,0.661478599,1.03343465
128,electrical,biscuits,0.659533074,1.171658986
388,electrical,milk-cream,0.657587549,1.03539823
384,electrical,frozen-foods,0.634241245,1.080265096
391,electrical,tissues-paper-prd,0.610894942,1.258236866
390,electrical,sauces-gravy-pkle,0.554474708,1.165379373
387,electrical,margarine,0.548638132,1.109265734
389,electrical,party-snack-foods,0.544747082,1.082009446
386,electrical,juice-sat-cord-ms,0.542801556,1.019902518
699,electrical,"baking-needs,bread-and-cake",0.540856031,1.141944318
975,electrical,"bread-and-cake,milk-cream",0.538910506,1.067208904
974,electrical,"bread-and-cake,fruit",0.531128405,1.057228916
842,electrical,"biscuits,bread-and-cake",0.521400778,1.158501441
976,electrical,"bread-and-cake,vegetables",0.519455253,1.045691906
973,electrical,"bread-and-cake,frozen-foods",0.505836576,1.09962406
183,frozen-foods,bread-and-cake,0.783505155,1.088763847
427,frozen-foods,vegetables,0.692930781,1.082572709
393,frozen-foods,fruit,0.684830633,1.069917768
45,frozen-foods,baking-needs,0.67562592,1.118227373
404,frozen-foods,milk-cream,0.671944035,1.0580031
129,frozen-foods,biscuits,0.666053019,1.183241654
398,frozen-foods,juice-sat-cord-ms,0.595729013,1.119351103
406,frozen-foods,party-snack-foods,0.582106038,1.156214055
1005,frozen-foods,"bread-and-cake,vegetables",0.569955817,1.147352311
978,frozen-foods,"bread-and-cake,fruit",0.569587629,1.133783292
402,frozen-foods,margarine,0.563696613,1.13971177
987,frozen-foods,"bread-and-cake,milk-cream",0.557805596,1.104627007
843,frozen-foods,"biscuits,bread-and-cake",0.555596465,1.234480907
425,frozen-foods,tissues-paper-prd,0.553755523,1.140548998
417,frozen-foods,sauces-gravy-pkle,0.551178203,1.158450872
700,frozen-foods,"baking-needs,bread-and-cake",0.546759941,1.154409625
1151,frozen-foods,"fruit,vegetables",0.534241532,1.119801235
185,fruit,bread-and-cake,0.784869976,1.090660412
463,fruit,vegetables,0.745356299,1.164477621
440,fruit,milk-cream,0.687943262,1.083194531
47,fruit,baking-needs,0.64167511,1.062035441
392,fruit,frozen-foods,0.62816616,1.069917768
131,fruit,biscuits,0.62006079,1.101536565
1033,fruit,"bread-and-cake,vegetables",0.604863222,1.21762283
1015,fruit,"bread-and-cake,milk-cream",0.568389058,1.125585523
434,fruit,juice-sat-cord-ms,0.564336373,1.060365581
442,fruit,party-snack-foods,0.537318473,1.067254297
1184,fruit,"milk-cream,vegetables",0.530563999,1.212043979
461,fruit,tissues-paper-prd,0.52887538,1.089304322
702,fruit,"baking-needs,bread-and-cake",0.528199932,1.115222678
977,fruit,"bread-and-cake,frozen-foods",0.522458629,1.135758279
845,fruit,"biscuits,bread-and-cake",0.520094563,1.155599158
438,fruit,margarine,0.519419115,1.050189173
453,fruit,sauces-gravy-pkle,0.503208376,1.057629235
782,fruit,"baking-needs,vegetables",0.502870652,1.193576006
187,haircare,bread-and-cake,0.774231678,1.075877364
49,haircare,baking-needs,0.677304965,1.121006356
394,haircare,frozen-foods,0.676122931,1.151599662
429,haircare,fruit,0.672576832,1.050773531
472,haircare,vegetables,0.671394799,1.048926829
467,haircare,milk-cream,0.659574468,1.038526715
133,haircare,biscuits,0.654846336,1.163333007
471,haircare,tissues-paper-prd,0.637115839,1.312243042
465,haircare,juice-sat-cord-ms,0.617021277,1.159358418
468,haircare,party-snack-foods,0.586288416,1.164521345
466,haircare,margarine,0.576832151,1.1662699
470,haircare,sauces-gravy-pkle,0.569739953,1.197463435
704,haircare,"baking-needs,bread-and-cake",0.553191489,1.167988968
1038,haircare,"bread-and-cake,vegetables",0.552009456,1.111225302
1007,haircare,"bread-and-cake,fruit",0.550827423,1.096440473
1036,haircare,"bread-and-cake,milk-cream",0.547281324,1.083785704
847,haircare,"biscuits,bread-and-cake",0.542553191,1.205500031
979,haircare,"bread-and-cake,frozen-foods",0.539007092,1.171732523
1037,haircare,"bread-and-cake,tissues-paper-prd",0.528368794,1.377033263
1168,haircare,"fruit,vegetables",0.520094563,1.090148367
469,haircare,pet-foods,0.5,1.238885913
188,health-food-other,bread-and-cake,0.759530792,1.055448916
430,health-food-other,fruit,0.747800587,1.168296357
473,health-food-other,vegetables,0.724340176,1.131643922
189,insecticides,bread-and-cake,0.740206186,1.028595318
50,insecticides,baking-needs,0.670103093,1.10908655
431,insecticides,fruit,0.645360825,1.00825369
395,insecticides,frozen-foods,0.639175258,1.088668904
134,insecticides,biscuits,0.618556701,1.098864554
475,insecticides,margarine,0.606185567,1.225618196
477,insecticides,sauces-gravy-pkle,0.595876289,1.252396052
474,insecticides,juice-sat-cord-ms,0.591752577,1.111879538
478,insecticides,tissues-paper-prd,0.589690722,1.214563347
476,insecticides,party-snack-foods,0.550515464,1.093466954
1008,insecticides,"bread-and-cake,fruit",0.521649485,1.038360807
705,insecticides,"baking-needs,bread-and-cake",0.513402062,1.083978977
980,insecticides,"bread-and-cake,frozen-foods",0.511340206,1.111588249
1040,insecticides,"bread-and-cake,vegetables",0.509278351,1.025205243
1039,insecticides,"bread-and-cake,milk-cream",0.507216495,1.004444994
190,jams-spreads,bread-and-cake,0.803599374,1.116686904
51,jams-spreads,baking-needs,0.732394366,1.212184736
432,jams-spreads,fruit,0.699530516,1.092883542
485,jams-spreads,vegetables,0.694835681,1.085548754
135,jams-spreads,biscuits,0.694053208,1.232983925
481,jams-spreads,milk-cream,0.681533646,1.073102331
396,jams-spreads,frozen-foods,0.679968701,1.158149931
480,jams-spreads,margarine,0.648669797,1.311515069
484,jams-spreads,tissues-paper-prd,0.606416275,1.249012329
479,jams-spreads,juice-sat-cord-ms,0.602503912,1.132080869
706,jams-spreads,"baking-needs,bread-and-cake",0.598591549,1.263845051
1009,jams-spreads,"bread-and-cake,fruit",0.595461659,1.185286417
483,jams-spreads,sauces-gravy-pkle,0.590766823,1.241657121
482,jams-spreads,party-snack-foods,0.58685446,1.165645656
1042,jams-spreads,"bread-and-cake,milk-cream",0.585289515,1.159053637
848,jams-spreads,"biscuits,bread-and-cake",0.58372457,1.296978799
1044,jams-spreads,"bread-and-cake,vegetables",0.582159624,1.171919244
981,jams-spreads,"bread-and-cake,frozen-foods",0.566510172,1.231520703
1170,jams-spreads,"fruit,vegetables",0.546948357,1.146435477
233,jams-spreads,breakfast-food,0.536776213,1.334297023
886,jams-spreads,"biscuits,frozen-foods",0.532081377,1.36064591
1041,jams-spreads,"bread-and-cake,margarine",0.530516432,1.340343536
282,jams-spreads,cheese,0.526604069,1.297162099
681,jams-spreads,"baking-needs,biscuits",0.525821596,1.378940309
787,jams-spreads,"baking-needs,vegetables",0.522691706,1.240621771
774,jams-spreads,"baking-needs,fruit",0.516431925,1.257375834
786,jams-spreads,"baking-needs,milk-cream",0.513302034,1.245167914
764,jams-spreads,"baking-needs,frozen-foods",0.512519562,1.29205204
895,jams-spreads,"biscuits,fruit",0.512519562,1.291348308
1169,jams-spreads,"fruit,milk-cream",0.510954617,1.160371162
785,jams-spreads,"baking-needs,margarine",0.510172144,1.434684704
1043,jams-spreads,"bread-and-cake,tissues-paper-prd",0.504694836,1.315334259
191,juice-sat-cord-ms,bread-and-cake,0.758732738,1.054339935
433,juice-sat-cord-ms,fruit,0.678716491,1.060365581
512,juice-sat-cord-ms,vegetables,0.673436231,1.052116178
491,juice-sat-cord-ms,milk-cream,0.664500406,1.046282804
52,juice-sat-cord-ms,baking-needs,0.657595451,1.088385172
397,juice-sat-cord-ms,frozen-foods,0.657189277,1.119351103
136,juice-sat-cord-ms,biscuits,0.625913891,1.111934585
493,juice-sat-cord-ms,party-snack-foods,0.601543461,1.194821833
489,juice-sat-cord-ms,margarine,0.553208773,1.118506899
1010,juice-sat-cord-ms,"bread-and-cake,fruit",0.550365556,1.095521112
510,juice-sat-cord-ms,tissues-paper-prd,0.549553209,1.131893653
1045,juice-sat-cord-ms,"bread-and-cake,milk-cream",0.541429732,1.072197748
503,juice-sat-cord-ms,sauces-gravy-pkle,0.537774167,1.130278645
1051,juice-sat-cord-ms,"bread-and-cake,vegetables",0.537367994,1.081751235
707,juice-sat-cord-ms,"baking-needs,bread-and-cake",0.524370431,1.107137203
1171,juice-sat-cord-ms,"fruit,vegetables",0.521527214,1.093151287
982,juice-sat-cord-ms,"bread-and-cake,frozen-foods",0.520308692,1.131084591
849,juice-sat-cord-ms,"biscuits,bread-and-cake",0.510966694,1.135317928
193,kitchen,bread-and-cake,0.736196319,1.023023182
194,lamb,bread-and-cake,0.754756871,1.048815045
518,lamb,vegetables,0.748414376,1.169255287
435,lamb,fruit,0.723044397,1.129619515
54,lamb,baking-needs,0.665961945,1.102232543
515,lamb,milk-cream,0.65961945,1.038597542
399,lamb,frozen-foods,0.655391121,1.116288411
89,lamb,beef,0.627906977,1.670326437
138,lamb,biscuits,0.610993658,1.085428825
1173,lamb,"fruit,vegetables",0.598308668,1.254089669
514,lamb,margarine,0.587737844,1.188319609
1053,lamb,"bread-and-cake,vegetables",0.579281184,1.166124785
1011,lamb,"bread-and-cake,fruit",0.568710359,1.132037058
517,lamb,tissues-paper-prd,0.562367865,1.158287508
486,lamb,juice-sat-cord-ms,0.558139535,1.048721969
516,lamb,sauces-gravy-pkle,0.536997886,1.128647079
708,lamb,"baking-needs,bread-and-cake",0.536997886,1.133798366
789,lamb,"baking-needs,vegetables",0.526427061,1.24948773
983,lamb,"bread-and-cake,frozen-foods",0.526427061,1.144385144
1052,lamb,"bread-and-cake,milk-cream",0.526427061,1.042487836
1152,lamb,"frozen-foods,vegetables",0.524312896,1.288773357
1201,lamb,"milk-cream,vegetables",0.524312896,1.197763683
1172,lamb,"fruit,milk-cream",0.509513742,1.157098955
850,lamb,"biscuits,bread-and-cake",0.507399577,1.127392144
1145,lamb,"frozen-foods,fruit",0.505285412,1.256693719
195,laundry-needs,bread-and-cake,0.789372599,1.096917286
55,laundry-needs,baking-needs,0.702944942,1.163443042
436,laundry-needs,fruit,0.687580026,1.074213171
525,laundry-needs,vegetables,0.683738796,1.06821198
400,laundry-needs,frozen-foods,0.679257362,1.15693835
520,laundry-needs,milk-cream,0.678617157,1.068510201
524,laundry-needs,tissues-paper-prd,0.656209987,1.351570526
139,laundry-needs,biscuits,0.654289373,1.162343563
519,laundry-needs,margarine,0.633162612,1.28016182
487,laundry-needs,juice-sat-cord-ms,0.624839949,1.174049392
523,laundry-needs,sauces-gravy-pkle,0.595390525,1.251375088
521,laundry-needs,party-snack-foods,0.590909091,1.173699208
709,laundry-needs,"baking-needs,bread-and-cake",0.578104994,1.220590461
1012,laundry-needs,"bread-and-cake,fruit",0.574903969,1.144365646
1055,laundry-needs,"bread-and-cake,milk-cream",0.570422535,1.129612435
1057,laundry-needs,"bread-and-cake,vegetables",0.569142125,1.145714305
984,laundry-needs,"bread-and-cake,frozen-foods",0.552496799,1.201057421
851,laundry-needs,"biscuits,bread-and-cake",0.540973111,1.201989248
1056,laundry-needs,"bread-and-cake,tissues-paper-prd",0.539052497,1.404877099
1174,laundry-needs,"fruit,vegetables",0.538412292,1.12854339
235,laundry-needs,breakfast-food,0.512804097,1.274708089
522,laundry-needs,pet-foods,0.510883483,1.2658527
1054,laundry-needs,"bread-and-cake,margarine",0.508322663,1.28427124
196,margarine,bread-and-cake,0.800262238,1.112049598
56,margarine,baking-needs,0.718968531,1.189963659
547,margarine,vegetables,0.693618881,1.083647735
527,margarine,milk-cream,0.67701049,1.065980437
437,margarine,fruit,0.672202797,1.050189173
401,margarine,frozen-foods,0.669143357,1.13971177
140,margarine,biscuits,0.652534965,1.159226862
488,margarine,juice-sat-cord-ms,0.59527972,1.118506899
710,margarine,"baking-needs,bread-and-cake",0.593531469,1.253161375
545,margarine,tissues-paper-prd,0.589597902,1.214372171
1064,margarine,"bread-and-cake,vegetables",0.577797203,1.16313745
1013,margarine,"bread-and-cake,fruit",0.568618881,1.131854967
1058,margarine,"bread-and-cake,milk-cream",0.567744755,1.124309605
538,margarine,sauces-gravy-pkle,0.551136364,1.158362934
852,margarine,"biscuits,bread-and-cake",0.546765734,1.214859888
985,margarine,"bread-and-cake,frozen-foods",0.545891608,1.186698581
529,margarine,party-snack-foods,0.539772727,1.072129084
1175,margarine,"fruit,vegetables",0.531031469,1.113072756
792,margarine,"baking-needs,vegetables",0.516171329,1.225145493
284,margarine,cheese,0.510926573,1.258544371
765,margarine,"baking-needs,frozen-foods",0.509178322,1.283628837
198,milk-cream,bread-and-cake,0.795098707,1.104874322
439,milk-cream,fruit,0.693328795,1.083194531
570,milk-cream,vegetables,0.689244384,1.076813414
58,milk-cream,baking-needs,0.649081007,1.07429293
403,milk-cream,frozen-foods,0.621170865,1.0580031
142,milk-cream,biscuits,0.601089176,1.067833537
1014,milk-cream,"bread-and-cake,fruit",0.572838666,1.14025459
1083,milk-cream,"bread-and-cake,vegetables",0.564329476,1.136026177
490,milk-cream,juice-sat-cord-ms,0.556841389,1.046282804
711,milk-cream,"baking-needs,bread-and-cake",0.537780803,1.13545139
1183,milk-cream,"fruit,vegetables",0.534717495,1.120798881
526,milk-cream,margarine,0.527229408,1.065980437
550,milk-cream,party-snack-foods,0.524166099,1.04113026
986,milk-cream,"bread-and-cake,frozen-foods",0.515656909,1.12097221
568,milk-cream,tissues-paper-prd,0.514976174,1.060676662
560,milk-cream,sauces-gravy-pkle,0.506126617,1.063762712
853,milk-cream,"biscuits,bread-and-cake",0.505105514,1.12229496
200,party-snack-foods,bread-and-cake,0.775869472,1.078153252
144,party-snack-foods,biscuits,0.683125805,1.213571419
441,party-snack-foods,fruit,0.683125805,1.067254297
405,party-snack-foods,frozen-foods,0.678832117,1.156214055
590,party-snack-foods,vegetables,0.669386003,1.045788466
549,party-snack-foods,milk-cream,0.661227995,1.04113026
60,party-snack-foods,baking-needs,0.656934307,1.087290913
492,party-snack-foods,juice-sat-cord-ms,0.635895234,1.194821833
1017,party-snack-foods,"bread-and-cake,fruit",0.566766853,1.128168443
581,party-snack-foods,sauces-gravy-pkle,0.563331902,1.183995175
855,party-snack-foods,"biscuits,bread-and-cake",0.56032632,1.244990181
588,party-snack-foods,tissues-paper-prd,0.557750107,1.14877649
988,party-snack-foods,"bread-and-cake,frozen-foods",0.550450837,1.196609762
1066,party-snack-foods,"bread-and-cake,milk-cream",0.547015887,1.083260056
1088,party-snack-foods,"bread-and-cake,vegetables",0.546586518,1.10030863
713,party-snack-foods,"baking-needs,bread-and-cake",0.53842851,1.136818935
528,party-snack-foods,margarine,0.530270502,1.072129084
1185,party-snack-foods,"fruit,vegetables",0.519536282,1.088978178
1046,party-snack-foods,"bread-and-cake,juice-sat-cord-ms",0.506655217,1.254703979
887,party-snack-foods,"biscuits,frozen-foods",0.50536711,1.292331815
202,pet-food,bread-and-cake,0.802631579,1.11534205
551,pet-food,milk-cream,0.697368421,1.098034825
595,pet-food,vegetables,0.695488722,1.086569006
62,pet-food,baking-needs,0.678571429,1.123102479
407,pet-food,frozen-foods,0.678571429,1.15577004
592,pet-food,pet-foods,0.672932331,1.66737277
443,pet-food,fruit,0.663533835,1.036645565
146,pet-food,biscuits,0.661654135,1.175427047
594,pet-food,tissues-paper-prd,0.612781955,1.262123474
494,pet-food,juice-sat-cord-ms,0.593984962,1.116074101
1067,pet-food,"bread-and-cake,milk-cream",0.590225564,1.168828535
1092,pet-food,"bread-and-cake,vegetables",0.590225564,1.188156422
572,pet-food,party-snack-foods,0.582706767,1.157407258
989,pet-food,"bread-and-cake,frozen-foods",0.578947368,1.258557578
714,pet-food,"baking-needs,bread-and-cake",0.573308271,1.21046283
530,pet-food,margarine,0.567669173,1.147743704
1018,pet-food,"bread-and-cake,fruit",0.565789474,1.126222937
1090,pet-food,"bread-and-cake,pet-foods",0.565789474,1.75660544
857,pet-food,"biscuits,bread-and-cake",0.546992481,1.215363697
593,pet-food,sauces-gravy-pkle,0.545112782,1.145702739
1186,pet-food,"fruit,vegetables",0.530075188,1.111068337
766,pet-food,"baking-needs,frozen-foods",0.515037594,1.298399951
888,pet-food,"biscuits,frozen-foods",0.513157895,1.312254517
1091,pet-food,"bread-and-cake,tissues-paper-prd",0.513157895,1.33739066
1156,pet-food,"frozen-foods,vegetables",0.509398496,1.252113413
239,pet-food,breakfast-food,0.501879699,1.247552654
794,pet-food,"baking-needs,milk-cream",0.5,1.212899843
1047,pet-food,"bread-and-cake,juice-sat-cord-ms",0.5,1.238222698
203,pet-foods,bread-and-cake,0.798071773,1.109005714
600,pet-foods,vegetables,0.712372791,1.112947156
444,pet-foods,fruit,0.696304231,1.087843085
552,pet-foods,milk-cream,0.688269952,1.083708917
63,pet-foods,baking-needs,0.674343867,1.116105449
408,pet-foods,frozen-foods,0.663631494,1.130323746
147,pet-foods,biscuits,0.634708088,1.127557456
599,pet-foods,tissues-paper-prd,0.599892876,1.235576334
1093,pet-foods,"bread-and-cake,vegetables",0.591322978,1.190365577
495,pet-foods,juice-sat-cord-ms,0.589180503,1.107046714
1019,pet-foods,"bread-and-cake,fruit",0.585431173,1.165320399
573,pet-foods,party-snack-foods,0.580610605,1.153243735
1068,pet-foods,"bread-and-cake,milk-cream",0.579003749,1.146605884
531,pet-foods,margarine,0.575790037,1.164162899
715,pet-foods,"baking-needs,bread-and-cake",0.55918586,1.18064527
1187,pet-foods,"fruit,vegetables",0.555972148,1.165349867
990,pet-foods,"bread-and-cake,frozen-foods",0.553294055,1.202790553
597,pet-foods,sauces-gravy-pkle,0.550615961,1.157269167
858,pet-foods,"biscuits,bread-and-cake",0.535083021,1.188902044
1203,pet-foods,"milk-cream,vegetables",0.510980182,1.167305838
800,pet-foods,"baking-needs,vegetables",0.506159614,1.20138244
1176,pet-foods,"fruit,milk-cream",0.506159614,1.149481775
1157,pet-foods,"frozen-foods,vegetables",0.502410284,1.234936224
204,pkt-canned-soup,bread-and-cake,0.781456954,1.085917653
64,pkt-canned-soup,baking-needs,0.774834437,1.282427229
553,pkt-canned-soup,milk-cream,0.72406181,1.140064647
603,pkt-canned-soup,vegetables,0.671081678,1.048437636
409,pkt-canned-soup,frozen-foods,0.668874172,1.139253284
445,pkt-canned-soup,fruit,0.655629139,1.02429598
148,pkt-canned-soup,biscuits,0.651214128,1.156880398
532,pkt-canned-soup,margarine,0.620309051,1.254173806
716,pkt-canned-soup,"baking-needs,bread-and-cake",0.611479029,1.29105522
601,pkt-canned-soup,sauces-gravy-pkle,0.604856512,1.271270434
1069,pkt-canned-soup,"bread-and-cake,milk-cream",0.600441501,1.18905924
602,pkt-canned-soup,tissues-paper-prd,0.589403974,1.213972743
574,pkt-canned-soup,party-snack-foods,0.578366446,1.148786251
795,pkt-canned-soup,"baking-needs,milk-cream",0.578366446,1.403001143
